timestamp,sourceIP,destinationIP,source port,destination port,Protocol,traffic type
2026-07-07T15:28:35.319Z,192.168.175.99,216.239.35.0,51940,123,UDP,ntp
2026-07-07T15:28:35.369Z,192.168.246.54,8.8.8.8,61528,52,TCP,dns_tcp
2026-07-07T15:28:35.436Z,10.92.139.182,151.101.1.140,59195,443,TCP,https
2026-07-07T15:28:35.487Z,172.30.175.169,10.129.142.77,53223,444,TCP,https
2026-07-07T15:28:35.539Z,192.168.59.30,93.184.216.34,56462,443,TCP,https
2026-07-07T15:28:35.590Z,172.17.95.239,208.67.222.222,61813,21,TCP,ftp
2026-07-07T15:28:35.642Z,192.168.236.141,151.101.1.140,57692,81,TCP,http
2026-07-07T15:28:35.692Z,10.168.177.174,93.184.216.34,51678,81,TCP,http
2026-07-07T15:28:35.783Z,192.168.187.217,192.168.1.52,55692,390,TCP,ldap
2026-07-07T15:28:35.834Z,10.60.152.67,151.101.1.140,58678,444,TCP,https
2026-07-07T15:28:35.884Z,10.192.179.16,1.0.0.1,56226,5683,UDP,coap
2026-07-07T15:28:35.935Z,192.168.252.215,93.184.216.34,53270,80,TCP,http
2026-07-07T15:28:35.985Z,10.46.183.209,151.101.1.140,49975,442,TCP,https
2026-07-07T15:28:36.037Z,192.168.125.225,93.184.216.34,52007,442,TCP,https
2026-07-07T15:28:36.087Z,10.238.139.241,185.125.190.58,63203,21,TCP,ftp
2026-07-07T15:28:36.169Z,10.216.145.229,93.184.216.34,56868,443,TCP,https
2026-07-07T15:28:36.218Z,172.27.169.168,192.168.210.44,52577,79,TCP,http
2026-07-07T15:28:36.303Z,192.168.108.92,216.239.35.0,59525,123,UDP,ntp
2026-07-07T15:28:36.376Z,10.87.242.54,151.101.1.140,59431,81,TCP,http
2026-07-07T15:28:36.451Z,172.28.37.127,10.3.111.144,63102,88,UDP,kerberos
2026-07-07T15:28:36.500Z,10.101.114.240,93.184.216.34,58355,443,TCP,https
2026-07-07T15:28:36.549Z,192.168.1.119,13.107.42.14,60773,20,TCP,ftp
2026-07-07T15:28:36.599Z,172.28.39.139,104.16.132.229,65038,79,TCP,http
2026-07-07T15:28:36.648Z,172.30.154.79,1.1.1.1,57840,53,TCP,dns_tcp
2026-07-07T15:28:36.696Z,10.63.118.220,93.184.216.34,55430,80,TCP,http
2026-07-07T15:28:36.745Z,192.168.126.142,93.184.216.34,56991,81,TCP,http
2026-07-07T15:28:36.794Z,10.178.21.145,104.16.132.229,50482,443,TCP,https
2026-07-07T15:28:36.844Z,172.26.170.235,8.8.4.4,60469,54,UDP,dns_udp
2026-07-07T15:28:36.894Z,172.31.55.227,151.101.1.140,53147,79,TCP,http
2026-07-07T15:28:36.945Z,172.19.202.191,74.125.200.100,53316,24,TCP,smtp
2026-07-07T15:28:36.995Z,10.242.255.116,172.21.100.125,50231,3306,TCP,mysql
2026-07-07T15:28:37.058Z,192.168.18.94,10.134.152.226,63851,442,TCP,https
2026-07-07T15:28:37.138Z,172.25.140.67,93.184.216.34,56685,443,TCP,https
2026-07-07T15:28:37.219Z,192.168.123.83,151.101.1.140,52567,80,TCP,http
2026-07-07T15:28:37.302Z,10.8.85.128,93.184.216.34,49838,443,TCP,https
2026-07-07T15:28:37.353Z,192.168.29.10,104.16.132.229,49653,80,TCP,http
2026-07-07T15:28:37.404Z,192.168.188.75,151.101.1.140,50246,80,TCP,http
2026-07-07T15:28:37.454Z,172.23.161.138,151.101.1.140,64474,443,TCP,https
2026-07-07T15:28:37.504Z,10.92.199.250,93.184.216.34,65477,442,TCP,https
2026-07-07T15:28:37.554Z,172.26.10.117,172.31.246.151,62416,636,TCP,ldaps
2026-07-07T15:28:37.639Z,172.31.75.143,93.184.216.34,56690,80,TCP,http
2026-07-07T15:28:37.690Z,172.22.37.87,151.101.1.140,58854,80,TCP,http
2026-07-07T15:28:37.768Z,172.27.130.37,104.16.132.229,61845,443,TCP,https
2026-07-07T15:28:37.820Z,192.168.5.186,8.8.4.4,52614,53,TCP,dns_tcp
2026-07-07T15:28:37.902Z,172.27.17.125,151.101.1.140,52965,80,TCP,http
2026-07-07T15:28:37.952Z,172.30.4.5,192.168.218.72,61740,444,TCP,https
2026-07-07T15:28:38.003Z,172.21.36.196,10.134.183.75,51032,54,UDP,dns_udp
2026-07-07T15:28:38.053Z,172.19.64.125,10.113.38.50,56519,88,UDP,kerberos
2026-07-07T15:28:38.103Z,172.16.102.135,208.67.222.222,57114,993,TCP,imaps
2026-07-07T15:28:38.154Z,172.19.185.25,216.239.35.0,59333,123,UDP,ntp
2026-07-07T15:28:38.204Z,10.128.160.181,9.9.9.9,57788,53,UDP,dns_udp
2026-07-07T15:28:38.255Z,172.22.121.1,151.101.1.140,52806,80,TCP,http
2026-07-07T15:28:38.305Z,192.168.157.72,151.101.1.140,51511,443,TCP,https
2026-07-07T15:28:38.380Z,192.168.127.49,151.101.1.140,50688,80,TCP,http
2026-07-07T15:28:38.462Z,172.21.154.71,93.184.216.34,65391,443,TCP,https
2026-07-07T15:28:38.513Z,192.168.152.46,93.184.216.34,64578,79,TCP,http
2026-07-07T15:28:38.564Z,10.127.58.166,93.184.216.34,51696,81,TCP,http
2026-07-07T15:28:38.615Z,192.168.54.166,104.16.132.229,49975,443,TCP,https
2026-07-07T15:28:38.698Z,192.168.57.126,74.125.200.100,54176,24,TCP,smtp
2026-07-07T15:28:38.750Z,192.168.5.61,172.26.72.13,60707,88,UDP,kerberos
2026-07-07T15:28:38.832Z,172.29.46.161,74.125.200.100,61238,21,TCP,ssh
2026-07-07T15:28:38.884Z,172.30.221.75,192.168.172.140,0,0,ICMP,icmp
2026-07-07T15:28:38.935Z,192.168.114.97,216.239.35.0,56359,122,UDP,ntp
2026-07-07T15:28:38.987Z,10.175.82.14,104.16.132.229,59795,81,TCP,http
2026-07-07T15:28:39.038Z,192.168.118.243,185.125.190.58,59768,5682,UDP,coap
2026-07-07T15:28:39.091Z,10.153.130.73,172.21.52.193,57280,22,TCP,ftp
2026-07-07T15:28:39.141Z,10.166.253.201,13.107.42.14,61329,5683,UDP,coap
2026-07-07T15:28:39.192Z,10.79.150.37,151.101.1.140,65004,79,TCP,http
2026-07-07T15:28:39.242Z,192.168.174.24,216.239.35.0,62946,123,UDP,ntp
2026-07-07T15:28:39.293Z,192.168.143.190,192.168.254.141,58324,161,UDP,snmp
2026-07-07T15:28:39.342Z,192.168.106.157,104.16.132.229,57728,443,TCP,https
2026-07-07T15:28:39.392Z,192.168.192.44,93.184.216.34,54979,81,TCP,http
2026-07-07T15:28:39.443Z,172.29.134.56,151.101.1.140,58706,80,TCP,http
2026-07-07T15:28:39.515Z,172.29.93.108,151.101.1.140,64853,81,TCP,http
2026-07-07T15:28:39.598Z,192.168.123.48,192.168.27.52,56739,88,UDP,kerberos
2026-07-07T15:28:39.649Z,172.21.10.209,216.239.35.0,53622,123,UDP,ntp
2026-07-07T15:28:39.730Z,10.177.239.54,192.168.43.44,51820,3388,TCP,rdp
2026-07-07T15:28:39.781Z,192.168.186.183,192.168.8.71,58309,3389,TCP,rdp
2026-07-07T15:28:39.833Z,10.149.67.108,192.168.230.159,53887,5432,TCP,postgresql
2026-07-07T15:28:39.885Z,192.168.40.214,162.159.200.1,62193,123,UDP,ntp
2026-07-07T15:28:39.967Z,172.31.84.217,93.184.216.34,49972,80,TCP,http
2026-07-07T15:28:40.049Z,192.168.121.48,216.239.35.0,59259,123,UDP,ntp
2026-07-07T15:28:40.101Z,172.17.233.191,151.101.1.140,61730,81,TCP,http
2026-07-07T15:28:40.152Z,172.29.98.129,151.101.1.140,59863,443,TCP,https
2026-07-07T15:28:40.231Z,10.201.181.92,10.149.122.108,61889,143,TCP,imap
2026-07-07T15:28:40.280Z,172.31.102.66,151.101.1.140,60780,443,TCP,https
2026-07-07T15:28:40.330Z,192.168.12.152,192.168.97.44,58621,443,TCP,https
2026-07-07T15:28:40.412Z,192.168.227.95,185.125.190.58,62884,22,TCP,ssh
2026-07-07T15:28:40.461Z,172.30.6.141,151.101.1.140,54089,443,TCP,https
2026-07-07T15:28:40.510Z,192.168.35.172,151.101.1.140,60439,79,TCP,http
2026-07-07T15:28:40.560Z,172.18.67.78,192.168.62.115,56045,22,TCP,ssh
2026-07-07T15:28:40.637Z,172.24.32.70,93.184.216.34,60680,443,TCP,https
2026-07-07T15:28:40.687Z,172.26.94.72,104.16.132.229,56728,80,TCP,http
2026-07-07T15:28:40.739Z,172.25.246.89,104.16.132.229,63113,442,TCP,https
2026-07-07T15:28:40.827Z,192.168.74.113,208.67.222.222,49242,22,TCP,ssh
2026-07-07T15:28:40.892Z,172.20.197.156,1.0.0.1,62722,25,TCP,smtp
2026-07-07T15:28:40.974Z,10.107.227.166,151.101.1.140,64289,444,TCP,https
2026-07-07T15:28:41.026Z,172.17.71.173,74.125.200.100,65519,21,TCP,ftp
2026-07-07T15:28:41.090Z,192.168.100.227,10.106.218.191,63723,5432,TCP,postgresql
2026-07-07T15:28:41.143Z,10.176.26.101,104.16.132.229,59142,442,TCP,https
2026-07-07T15:28:41.196Z,192.168.229.248,151.101.1.140,63939,81,TCP,http
2026-07-07T15:28:41.269Z,172.17.251.161,93.184.216.34,63449,79,TCP,http
2026-07-07T15:28:41.350Z,10.189.141.128,74.125.200.100,58805,5682,UDP,coap
2026-07-07T15:28:41.402Z,172.29.168.246,10.84.204.95,52841,3306,TCP,mysql
2026-07-07T15:28:41.481Z,192.168.165.211,10.199.11.90,62718,53,UDP,dns_udp
2026-07-07T15:28:41.537Z,192.168.123.101,192.168.107.50,64372,3307,TCP,mysql
2026-07-07T15:28:41.617Z,192.168.193.212,151.101.1.140,57564,443,TCP,https
2026-07-07T15:28:41.719Z,10.9.104.53,151.101.1.140,62273,444,TCP,https
2026-07-07T15:28:41.803Z,172.27.211.216,74.125.200.100,0,0,ICMP,icmp
2026-07-07T15:28:41.853Z,10.151.69.194,104.16.132.229,55716,444,TCP,https
2026-07-07T15:28:41.904Z,192.168.158.210,151.101.1.140,64449,443,TCP,https
2026-07-07T15:28:41.990Z,172.19.62.117,104.16.132.229,53583,80,TCP,http
2026-07-07T15:28:42.071Z,192.168.59.91,192.168.124.239,52524,445,TCP,smb
2026-07-07T15:28:42.124Z,172.31.85.232,9.9.9.9,63787,53,UDP,dns_udp
2026-07-07T15:28:42.176Z,192.168.47.207,93.184.216.34,62004,79,TCP,http
2026-07-07T15:28:42.227Z,10.64.71.191,8.8.8.8,62316,53,TCP,dns_tcp
2026-07-07T15:28:42.279Z,172.27.223.20,216.239.35.0,56240,123,UDP,ntp
2026-07-07T15:28:42.331Z,10.25.143.198,104.16.132.229,62237,443,TCP,https
2026-07-07T15:28:42.403Z,10.217.116.254,13.107.42.14,54027,110,TCP,pop3
2026-07-07T15:28:42.487Z,10.141.198.182,172.19.124.233,57500,160,UDP,snmp
2026-07-07T15:28:42.538Z,172.20.241.177,9.9.9.9,62410,53,UDP,dns_udp
2026-07-07T15:28:42.589Z,10.77.62.39,185.125.190.58,61544,25,TCP,smtp
2026-07-07T15:28:42.639Z,10.155.149.60,104.16.132.229,58414,80,TCP,http
2026-07-07T15:28:42.692Z,172.23.227.188,151.101.1.140,51428,442,TCP,https
2026-07-07T15:28:42.776Z,10.0.41.239,104.16.132.229,60904,442,TCP,https
2026-07-07T15:28:42.859Z,10.169.56.220,151.101.1.140,57372,443,TCP,https
2026-07-07T15:28:42.955Z,172.26.206.170,31.13.71.36,0,0,ICMP,icmp
2026-07-07T15:28:43.039Z,192.168.251.90,151.101.1.140,62886,80,TCP,http
2026-07-07T15:28:43.090Z,172.26.36.206,162.159.200.1,55181,123,UDP,ntp
2026-07-07T15:28:43.140Z,172.21.168.230,13.107.42.14,64254,22,TCP,ssh
2026-07-07T15:28:43.190Z,192.168.68.41,93.184.216.34,64613,81,TCP,http
2026-07-07T15:28:43.240Z,10.118.210.16,192.168.156.27,57528,442,TCP,https
2026-07-07T15:28:43.290Z,10.219.140.88,104.16.132.229,61654,443,TCP,https
2026-07-07T15:28:43.377Z,172.28.77.115,1.1.1.1,51325,53,UDP,dns_udp
2026-07-07T15:28:43.428Z,10.12.130.50,151.101.1.140,51888,81,TCP,http
2026-07-07T15:28:43.479Z,192.168.81.68,172.27.253.128,56026,443,TCP,https
2026-07-07T15:28:43.531Z,172.19.64.148,8.8.4.4,52253,53,TCP,dns_tcp
2026-07-07T15:28:43.580Z,172.30.30.119,93.184.216.34,62520,442,TCP,https
2026-07-07T15:28:43.631Z,172.18.224.184,151.101.1.140,59524,444,TCP,https
2026-07-07T15:28:43.681Z,172.26.28.177,151.101.1.140,55234,80,TCP,http
2026-07-07T15:28:43.732Z,172.19.180.185,151.101.1.140,61031,80,TCP,http
2026-07-07T15:28:43.782Z,10.167.63.150,151.101.1.140,59339,443,TCP,https
2026-07-07T15:28:43.839Z,172.26.219.114,185.125.190.58,59670,993,TCP,imaps
2026-07-07T15:28:43.892Z,192.168.54.178,104.16.132.229,55342,443,TCP,https
2026-07-07T15:28:43.966Z,10.15.23.63,151.101.1.140,52952,80,TCP,http
2026-07-07T15:28:44.017Z,172.28.176.6,10.16.75.126,62931,21,TCP,ssh
2026-07-07T15:28:44.088Z,192.168.123.101,9.9.9.9,58926,53,UDP,dns_udp
2026-07-07T15:28:44.171Z,10.18.57.233,93.184.216.34,53883,80,TCP,http
2026-07-07T15:28:44.255Z,172.30.67.163,13.107.42.14,51063,22,TCP,ssh
2026-07-07T15:28:44.306Z,172.24.126.224,8.8.8.8,63905,53,TCP,dns_tcp
2026-07-07T15:28:44.378Z,10.19.36.215,10.191.52.56,50807,80,TCP,http
2026-07-07T15:28:44.430Z,172.16.40.103,104.16.132.229,50825,444,TCP,https
2026-07-07T15:28:44.482Z,192.168.152.209,9.9.9.9,65360,52,UDP,dns_udp
2026-07-07T15:28:44.538Z,172.18.177.229,1.0.0.1,59010,22,TCP,ssh
2026-07-07T15:28:44.613Z,192.168.78.184,104.16.132.229,53787,80,TCP,http
2026-07-07T15:28:44.664Z,10.87.215.172,172.22.32.59,64983,3388,TCP,rdp
2026-07-07T15:28:44.714Z,172.31.250.94,93.184.216.34,60729,80,TCP,http
2026-07-07T15:28:44.764Z,192.168.236.185,151.101.1.140,60413,443,TCP,https
2026-07-07T15:28:44.814Z,192.168.107.167,93.184.216.34,52290,442,TCP,https
2026-07-07T15:28:44.865Z,172.24.199.75,1.1.1.1,50374,52,UDP,dns_udp
2026-07-07T15:28:44.917Z,192.168.240.244,93.184.216.34,63322,443,TCP,https
2026-07-07T15:28:44.971Z,172.24.3.207,31.13.71.36,64325,23,TCP,ssh
2026-07-07T15:28:45.023Z,10.3.46.83,151.101.1.140,60024,444,TCP,https
2026-07-07T15:28:45.107Z,192.168.59.158,151.101.1.140,53472,80,TCP,http
2026-07-07T15:28:45.160Z,172.21.247.199,216.239.35.0,57961,122,UDP,ntp
2026-07-07T15:28:45.241Z,10.7.37.56,104.16.132.229,54500,442,TCP,https
2026-07-07T15:28:45.292Z,192.168.33.254,192.168.118.58,58614,123,UDP,ntp
2026-07-07T15:28:45.344Z,192.168.155.74,151.101.1.140,54949,443,TCP,https
2026-07-07T15:28:45.394Z,192.168.158.104,1.1.1.1,56513,52,UDP,dns_udp
2026-07-07T15:28:45.444Z,10.151.137.82,151.101.1.140,56115,443,TCP,https
2026-07-07T15:28:45.494Z,192.168.204.0,104.16.132.229,53112,81,TCP,http
2026-07-07T15:28:45.545Z,192.168.147.111,185.125.190.58,55783,111,TCP,pop3
2026-07-07T15:28:45.598Z,10.32.255.206,74.125.200.100,61362,22,TCP,ssh
2026-07-07T15:28:45.649Z,10.171.219.78,172.24.155.245,62210,53,UDP,dns_udp
2026-07-07T15:28:45.699Z,172.23.234.106,93.184.216.34,56537,443,TCP,https
2026-07-07T15:28:45.749Z,192.168.239.228,1.1.1.1,65012,53,UDP,dns_udp
2026-07-07T15:28:45.799Z,172.25.160.254,104.16.132.229,53050,443,TCP,https
2026-07-07T15:28:45.848Z,172.23.1.201,192.168.165.69,58160,89,UDP,kerberos
2026-07-07T15:28:45.896Z,192.168.160.151,1.1.1.1,56663,53,UDP,dns_udp
2026-07-07T15:28:45.948Z,192.168.5.114,104.16.132.229,57793,80,TCP,http
2026-07-07T15:28:46.016Z,10.4.134.21,8.8.8.8,49984,53,UDP,dns_udp
2026-07-07T15:28:46.067Z,192.168.106.235,93.184.216.34,58436,444,TCP,https
2026-07-07T15:28:46.119Z,10.213.56.176,151.101.1.140,55757,80,TCP,http
2026-07-07T15:28:46.169Z,192.168.68.139,151.101.1.140,61858,444,TCP,https
2026-07-07T15:28:46.252Z,172.30.147.162,172.17.185.104,55676,161,UDP,snmp
2026-07-07T15:28:46.302Z,192.168.168.21,192.168.224.227,58048,80,TCP,http
2026-07-07T15:28:46.352Z,172.31.74.13,13.107.42.14,60194,22,TCP,ssh
2026-07-07T15:28:46.402Z,172.31.162.177,1.0.0.1,54518,143,TCP,imap
2026-07-07T15:28:46.451Z,192.168.171.181,8.8.4.4,55618,53,TCP,dns_tcp
2026-07-07T15:28:46.533Z,10.84.133.188,185.125.190.58,55411,21,TCP,ftp
2026-07-07T15:28:46.616Z,172.18.139.246,104.16.132.229,62286,443,TCP,https
2026-07-07T15:28:46.668Z,192.168.135.179,9.9.9.9,56747,54,UDP,dns_udp
2026-07-07T15:28:46.719Z,172.18.176.70,172.29.172.39,55887,442,TCP,https
2026-07-07T15:28:46.792Z,10.32.49.190,151.101.1.140,52775,443,TCP,https
2026-07-07T15:28:46.842Z,10.160.182.214,93.184.216.34,56143,80,TCP,http
2026-07-07T15:28:46.892Z,192.168.206.88,151.101.1.140,50717,443,TCP,https
2026-07-07T15:28:46.943Z,10.23.0.41,93.184.216.34,54741,443,TCP,https
2026-07-07T15:28:46.994Z,10.136.166.222,8.8.8.8,59850,53,UDP,dns_udp
2026-07-07T15:28:47.044Z,172.25.165.244,8.8.4.4,54391,53,UDP,dns_udp
2026-07-07T15:28:47.094Z,192.168.188.140,93.184.216.34,56917,443,TCP,https
2026-07-07T15:28:47.145Z,172.17.215.184,151.101.1.140,49335,80,TCP,http
2026-07-07T15:28:47.228Z,10.172.234.129,104.16.132.229,65480,443,TCP,https
2026-07-07T15:28:47.294Z,10.12.218.160,9.9.9.9,63011,53,UDP,dns_udp
2026-07-07T15:28:47.348Z,172.23.153.88,192.168.217.165,63654,80,TCP,http
2026-07-07T15:28:47.404Z,192.168.241.252,104.16.132.229,58803,80,TCP,http
2026-07-07T15:28:47.485Z,10.54.87.207,9.9.9.9,61790,52,UDP,dns_udp
2026-07-07T15:28:47.536Z,172.21.33.182,185.125.190.58,0,0,ICMP,icmp
2026-07-07T15:28:47.586Z,192.168.82.53,104.16.132.229,60468,444,TCP,https
2026-07-07T15:28:47.637Z,10.0.212.164,104.16.132.229,59436,442,TCP,https
2026-07-07T15:28:47.687Z,172.25.247.36,9.9.9.9,54161,53,UDP,dns_udp
2026-07-07T15:28:47.771Z,192.168.121.172,104.16.132.229,49500,80,TCP,http
2026-07-07T15:28:47.821Z,10.82.231.221,104.16.132.229,55104,442,TCP,https
2026-07-07T15:28:47.902Z,172.20.171.33,9.9.9.9,62685,52,UDP,dns_udp
2026-07-07T15:28:47.987Z,10.54.218.107,93.184.216.34,63767,443,TCP,https
2026-07-07T15:28:48.070Z,10.110.13.191,104.16.132.229,62324,80,TCP,http
2026-07-07T15:28:48.153Z,172.18.173.107,192.168.145.238,51817,79,TCP,http
2026-07-07T15:28:48.204Z,192.168.68.73,9.9.9.9,64050,54,UDP,dns_udp
2026-07-07T15:28:48.255Z,192.168.4.154,192.168.118.238,64594,53,UDP,dns_udp
2026-07-07T15:28:48.305Z,172.31.156.149,93.184.216.34,57289,443,TCP,https
2026-07-07T15:28:48.387Z,172.20.183.198,93.184.216.34,53559,79,TCP,http
2026-07-07T15:28:48.435Z,172.18.66.243,93.184.216.34,63178,81,TCP,http
2026-07-07T15:28:48.484Z,192.168.168.14,93.184.216.34,63526,443,TCP,https
2026-07-07T15:28:48.533Z,10.130.239.142,151.101.1.140,63907,444,TCP,https
2026-07-07T15:28:48.582Z,172.29.106.105,208.67.222.222,54152,22,TCP,ssh
2026-07-07T15:28:48.631Z,10.249.183.82,172.18.211.176,64879,3389,TCP,rdp
2026-07-07T15:28:48.679Z,192.168.18.27,93.184.216.34,62323,443,TCP,https
2026-07-07T15:28:48.731Z,10.103.117.192,8.8.4.4,50859,54,UDP,dns_udp
2026-07-07T15:28:48.780Z,192.168.79.5,9.9.9.9,56962,53,TCP,dns_tcp
2026-07-07T15:28:48.855Z,192.168.171.191,8.8.4.4,56716,53,UDP,dns_udp
2026-07-07T15:28:48.903Z,10.102.186.23,208.67.222.222,57665,5683,UDP,coap
2026-07-07T15:28:48.950Z,10.195.237.210,104.16.132.229,61418,81,TCP,http
2026-07-07T15:28:48.999Z,10.235.245.242,151.101.1.140,59671,81,TCP,http
2026-07-07T15:28:49.047Z,172.31.68.61,93.184.216.34,64324,81,TCP,http
2026-07-07T15:28:49.094Z,10.218.51.115,151.101.1.140,58757,80,TCP,http
2026-07-07T15:28:49.143Z,10.54.8.112,93.184.216.34,62933,444,TCP,https
2026-07-07T15:28:49.192Z,172.16.125.233,208.67.222.222,54737,22,TCP,ftp
2026-07-07T15:28:49.241Z,10.36.216.45,104.16.132.229,56879,79,TCP,http
2026-07-07T15:28:49.289Z,192.168.28.149,104.16.132.229,62293,443,TCP,https
2026-07-07T15:28:49.337Z,10.123.232.222,10.218.228.223,55112,3389,TCP,rdp
2026-07-07T15:28:49.417Z,192.168.12.240,93.184.216.34,54593,443,TCP,https
2026-07-07T15:28:49.466Z,10.2.204.64,104.16.132.229,53056,444,TCP,https
2026-07-07T15:28:49.516Z,172.24.234.2,10.50.204.144,56462,446,TCP,smb
2026-07-07T15:28:49.563Z,192.168.225.84,104.16.132.229,53523,79,TCP,http
2026-07-07T15:28:49.611Z,192.168.177.133,93.184.216.34,56841,443,TCP,https
2026-07-07T15:28:49.659Z,192.168.182.242,93.184.216.34,60489,80,TCP,http
2026-07-07T15:28:49.707Z,192.168.134.31,1.0.0.1,61707,21,TCP,ftp
2026-07-07T15:28:49.755Z,172.26.58.91,93.184.216.34,62260,444,TCP,https
2026-07-07T15:28:49.803Z,172.24.5.126,74.125.200.100,55803,22,TCP,ssh
2026-07-07T15:28:49.885Z,10.68.191.94,8.8.8.8,61994,53,UDP,dns_udp
2026-07-07T15:28:49.935Z,10.181.135.179,151.101.1.140,56031,80,TCP,http
2026-07-07T15:28:49.986Z,172.25.29.63,104.16.132.229,55713,444,TCP,https
2026-07-07T15:28:50.036Z,10.227.24.96,216.239.35.0,51472,123,UDP,ntp
2026-07-07T15:28:50.086Z,192.168.13.30,10.70.136.228,59278,442,TCP,https
2026-07-07T15:28:50.136Z,192.168.151.232,104.16.132.229,64971,80,TCP,http
2026-07-07T15:28:50.186Z,10.45.108.88,93.184.216.34,51132,80,TCP,http
2026-07-07T15:28:50.237Z,10.12.81.44,151.101.1.140,55389,442,TCP,https
2026-07-07T15:28:50.287Z,172.22.138.184,93.184.216.34,57056,444,TCP,https
2026-07-07T15:28:50.338Z,192.168.95.203,151.101.1.140,52440,442,TCP,https
2026-07-07T15:28:50.388Z,172.24.6.123,151.101.1.140,59710,80,TCP,http
2026-07-07T15:28:50.447Z,192.168.121.137,8.8.4.4,53928,54,TCP,dns_tcp
2026-07-07T15:28:50.529Z,10.173.12.180,10.249.7.255,49938,3389,TCP,rdp
2026-07-07T15:28:50.581Z,192.168.197.188,1.1.1.1,63442,53,UDP,dns_udp
2026-07-07T15:28:50.633Z,192.168.186.196,1.1.1.1,59796,53,UDP,dns_udp
2026-07-07T15:28:50.704Z,172.20.12.89,8.8.8.8,54644,53,UDP,dns_udp
2026-07-07T15:28:50.757Z,10.3.130.20,10.110.230.111,64948,3389,TCP,rdp
2026-07-07T15:28:50.817Z,192.168.201.207,192.168.153.215,53792,3389,TCP,rdp
2026-07-07T15:28:50.900Z,10.61.204.7,151.101.1.140,49274,80,TCP,http
2026-07-07T15:28:50.952Z,192.168.116.9,172.28.73.106,52132,3389,TCP,rdp
2026-07-07T15:28:51.018Z,10.164.108.2,104.16.132.229,65076,444,TCP,https
2026-07-07T15:28:51.069Z,172.17.154.246,93.184.216.34,58344,443,TCP,https
2026-07-07T15:28:51.152Z,192.168.232.156,9.9.9.9,60790,52,TCP,dns_tcp
2026-07-07T15:28:51.202Z,172.26.49.178,151.101.1.140,55024,442,TCP,https
2026-07-07T15:28:51.250Z,172.24.32.213,192.168.208.120,49618,389,TCP,ldap
2026-07-07T15:28:51.301Z,192.168.146.197,10.54.243.5,60608,636,TCP,ldaps
2026-07-07T15:28:51.355Z,192.168.219.128,93.184.216.34,55404,80,TCP,http
2026-07-07T15:28:51.408Z,172.26.156.104,93.184.216.34,56732,443,TCP,https
2026-07-07T15:28:51.458Z,192.168.68.52,104.16.132.229,65007,80,TCP,http
2026-07-07T15:28:51.510Z,10.107.205.212,93.184.216.34,64046,444,TCP,https
2026-07-07T15:28:51.562Z,10.225.206.25,10.112.35.109,61794,22,TCP,ssh
2026-07-07T15:28:51.613Z,10.178.70.249,151.101.1.140,62702,81,TCP,http
2026-07-07T15:28:51.697Z,172.20.140.90,93.184.216.34,50181,443,TCP,https
2026-07-07T15:28:51.749Z,172.19.130.53,10.79.225.27,64395,446,TCP,smb
2026-07-07T15:28:51.801Z,192.168.133.196,151.101.1.140,57788,443,TCP,https
2026-07-07T15:28:51.876Z,10.171.81.42,93.184.216.34,55055,442,TCP,https
2026-07-07T15:28:51.928Z,172.18.215.160,8.8.4.4,61265,53,UDP,dns_udp
2026-07-07T15:28:51.980Z,10.74.108.91,104.16.132.229,53759,444,TCP,https
2026-07-07T15:28:52.050Z,10.135.96.135,8.8.8.8,58034,53,UDP,dns_udp
2026-07-07T15:28:52.099Z,10.246.9.127,13.107.42.14,0,0,ICMP,icmp
2026-07-07T15:28:52.149Z,192.168.13.47,93.184.216.34,61948,81,TCP,http
2026-07-07T15:28:52.200Z,192.168.61.76,93.184.216.34,64409,79,TCP,http
2026-07-07T15:28:52.267Z,10.182.50.219,192.168.3.127,53138,80,TCP,http
2026-07-07T15:28:52.317Z,192.168.135.247,93.184.216.34,53055,443,TCP,https
2026-07-07T15:28:52.373Z,192.168.118.21,151.101.1.140,56146,80,TCP,http
2026-07-07T15:28:52.424Z,172.24.255.7,151.101.1.140,54430,80,TCP,http
2026-07-07T15:28:52.476Z,10.163.13.233,1.1.1.1,59340,54,TCP,dns_tcp
2026-07-07T15:28:52.529Z,192.168.226.118,10.46.100.249,57704,5432,TCP,postgresql
2026-07-07T15:28:52.581Z,10.13.167.206,185.125.190.58,59528,21,TCP,ftp
2026-07-07T15:28:52.632Z,10.245.146.55,104.16.132.229,54573,80,TCP,http
2026-07-07T15:28:52.714Z,172.31.164.61,104.16.132.229,62219,443,TCP,https
2026-07-07T15:28:52.767Z,192.168.54.117,93.184.216.34,61332,79,TCP,http
2026-07-07T15:28:52.820Z,192.168.197.229,172.30.208.195,65049,444,TCP,https
2026-07-07T15:28:52.874Z,192.168.194.67,1.0.0.1,49722,22,TCP,ssh
2026-07-07T15:28:52.929Z,10.78.115.66,93.184.216.34,57745,81,TCP,http
2026-07-07T15:28:52.982Z,10.76.71.202,185.125.190.58,52545,5683,UDP,coap
2026-07-07T15:28:53.058Z,192.168.219.230,93.184.216.34,60384,443,TCP,https
2026-07-07T15:28:53.140Z,172.19.53.53,162.159.200.1,50134,123,UDP,ntp
2026-07-07T15:28:53.192Z,192.168.43.94,192.168.227.147,49637,444,TCP,smb
2026-07-07T15:28:53.242Z,192.168.164.37,8.8.8.8,59553,52,UDP,dns_udp
